Gen_Index,timepoint,Committed,Started,Shut,TimeOn,TimeOff,Total Held as Primary Synch Reserves (MW),Total Held as Primary NonSynch Reserves (MW),Total Held as Primary Reserves (MW),Total Held as Secondary Reserves (MW)
1616,22,0.0,0.0,0.0,0.0,22.0,0,92.00,92.00,92.00
1616,23,0.0,0.0,0.0,0.0,23.0,0,92.00,92.00,92.00
1616,24,0.0,0.0,0.0,0.0,24.0,0,92.00,92.00,92.00
1616,25,0.0,0.0,0.0,0.0,25.0,0,92.00,92.00,92.00
1616,26,0.0,0.0,0.0,0.0,26.0,0,92.00,92.00,92.00
1616,27,0.0,0.0,0.0,0.0,27.0,0,92.00,92.00,92.00
1616,28,0.0,0.0,0.0,0.0,28.0,0,92.00,92.00,92.00
1616,29,0.0,0.0,0.0,0.0,29.0,0,92.00,92.00,92.00
1616,30,0.0,0.0,0.0,0.0,30.0,0,92.00,92.00,92.00
1616,31,0.0,0.0,0.0,0.0,31.0,0,92.00,92.00,92.00
1616,32,0.0,0.0,0.0,0.0,32.0,0,92.00,92.00,92.00
1616,33,0.0,0.0,0.0,0.0,33.0,0,92.00,92.00,92.00
1616,34,0.0,0.0,0.0,0.0,34.0,0,92.00,92.00,92.00
1616,35,0.0,0.0,0.0,0.0,35.0,0,92.00,92.00,92.00
1616,36,0.0,0.0,0.0,0.0,36.0,0,92.00,92.00,92.00
1616,37,0.0,0.0,0.0,0.0,37.0,0,92.00,92.00,92.00
1616,38,0.0,0.0,0.0,0.0,38.0,0,92.00,92.00,92.00
1616,39,0.0,0.0,0.0,0.0,39.0,0,92.00,92.00,92.00
1616,40,0.0,0.0,0.0,0.0,40.0,0,92.00,92.00,92.00
1616,41,0.0,0.0,0.0,0.0,41.0,0,92.00,92.00,92.00
1616,42,0.0,0.0,0.0,0.0,42.0,0,92.00,92.00,92.00
1616,43,0.0,0.0,0.0,0.0,43.0,0,92.00,92.00,92.00
1616,44,0.0,0.0,0.0,0.0,44.0,0,92.00,92.00,92.00
1616,45,0.0,0.0,0.0,0.0,45.0,0,92.00,92.00,92.00
1616,46,0.0,0.0,0.0,0.0,46.0,0,92.00,92.00,92.00
1616,47,-0.0,0.0,0.0,0.0,47.0,0,92.00,92.00,92.00
1616,48,0.0,0.0,0.0,0.0,48.0,0,92.00,92.00,92.00
1617,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1617,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1617,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1617,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1617,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1617,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1617,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1617,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1617,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1617,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1617,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1617,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1617,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1617,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1617,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1617,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1617,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1617,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1617,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1617,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1617,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1617,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1617,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1617,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1617,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1617,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1617,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1617,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1617,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1617,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1617,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1617,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1617,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1617,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1617,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1617,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1617,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1617,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1617,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1617,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1617,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1617,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1617,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1617,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1617,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1617,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1617,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1617,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1618,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1618,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1618,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1618,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1618,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1618,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1618,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1618,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1618,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1618,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1618,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1618,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1618,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1618,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1618,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1618,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1618,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1618,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1618,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1618,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1618,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1618,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1618,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1618,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1618,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1618,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1618,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1618,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1618,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1618,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1618,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1618,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1618,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1618,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1618,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1618,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1618,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1618,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1618,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1618,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1618,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1618,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1618,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1618,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1618,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1618,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1618,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1618,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1619,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1619,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1619,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1619,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1619,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1619,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1619,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1619,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1619,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1619,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1619,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1619,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1619,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1619,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1619,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1619,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1619,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1619,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1619,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1619,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1619,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1619,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1619,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1619,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1619,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1619,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1619,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1619,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1619,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1619,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1619,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1619,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1619,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1619,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1619,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1619,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1619,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1619,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1619,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1619,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1619,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1619,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1619,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1619,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1619,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1619,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1619,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1619,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1620,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1620,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1620,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1620,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1620,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1620,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1620,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1620,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1620,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1620,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1620,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1620,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1620,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1620,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1620,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1620,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1620,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1620,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1620,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1620,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1620,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1620,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1620,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1620,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1620,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1620,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1620,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1620,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1620,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1620,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1620,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1620,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1620,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1620,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1620,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1620,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1620,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1620,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1620,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1620,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1620,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1620,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1620,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1620,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1620,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1620,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1620,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1620,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1621,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1621,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1621,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1621,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1621,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1621,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1621,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1621,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1621,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1621,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1621,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1621,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1621,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1621,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1621,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1621,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1621,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1621,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1621,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1621,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1621,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1621,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1621,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1621,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1621,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1621,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1621,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1621,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1621,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1621,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1621,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1621,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1621,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1621,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1621,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1621,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1621,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1621,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1621,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1621,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1621,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1621,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1621,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1621,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1621,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1621,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1621,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1621,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1622,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1622,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1622,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1622,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1622,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1622,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1622,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1622,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1622,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1622,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1622,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1622,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1622,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1622,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1622,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1622,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1622,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1622,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1622,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1622,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1622,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1622,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1622,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1622,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1622,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1622,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1622,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1622,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1622,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1622,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1622,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1622,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1622,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1622,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1622,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1622,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1622,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1622,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1622,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1622,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1622,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1622,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1622,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1622,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1622,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1622,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1622,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1622,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1623,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0
1623,2,0.0,-0.0,-0.0,0.0,2.0,0,0,0,0
1623,3,0.0,-0.0,-0.0,0.0,3.0,0,0,0,0
1623,4,0.0,-0.0,-0.0,0.0,4.0,0,0,0,0
1623,5,0.0,-0.0,-0.0,0.0,5.0,0,0,0,0
1623,6,0.0,-0.0,-0.0,0.0,6.0,0,0,0,0
1623,7,0.0,-0.0,-0.0,0.0,7.0,0,0,0,0
1623,8,0.0,-0.0,-0.0,0.0,8.0,0,0,0,0
1623,9,0.0,-0.0,-0.0,0.0,9.0,0,0,0,0
1623,10,0.0,0.0,-0.0,0.0,10.0,0,0,0,0
1623,11,0.0,-0.0,-0.0,0.0,11.0,0,0,0,0
1623,12,0.0,-0.0,-0.0,0.0,12.0,0,0,0,0
1623,13,0.0,-0.0,-0.0,0.0,13.0,0,0,0,0
1623,14,-0.0,0.0,-0.0,0.0,14.0,0,0,0,0
1623,15,0.0,-0.0,0.0,0.0,15.0,0,0,0,0
1623,16,0.0,-0.0,0.0,0.0,16.0,0,0,0,0
1623,17,0.0,-0.0,-0.0,0.0,17.0,0,0,0,0
1623,18,0.0,-0.0,0.0,0.0,18.0,0,0,0,0
1623,19,0.0,-0.0,-0.0,0.0,19.0,0,0,0,0
1623,20,-0.0,-0.0,0.0,0.0,20.0,0,0,0,0
1623,21,0.0,-0.0,-0.0,0.0,21.0,0,0,0,0
1623,22,0.0,-0.0,0.0,0.0,22.0,0,0,0,0
1623,23,0.0,-0.0,0.0,0.0,23.0,0,0,0,0
1623,24,0.0,-0.0,0.0,0.0,24.0,0,0,0,0
1623,25,0.0,-0.0,0.0,0.0,25.0,0,0,0,0
1623,26,0.0,0.0,-0.0,0.0,26.0,0,0,0,0
1623,27,0.0,0.0,-0.0,0.0,27.0,0,0,0,0
1623,28,0.0,-0.0,-0.0,0.0,28.0,0,0,0,0
1623,29,0.0,-0.0,-0.0,0.0,29.0,0,0,0,0
1623,30,-0.0,-0.0,-0.0,0.0,30.0,0,0,0,0
1623,31,0.0,0.0,-0.0,0.0,31.0,0,0,0,0
1623,32,-0.0,0.0,-0.0,0.0,32.0,0,0,0,0
1623,33,0.0,-0.0,-0.0,0.0,33.0,0,0,0,0
1623,34,0.0,-0.0,-0.0,0.0,34.0,0,0,0,0
1623,35,0.0,0.0,-0.0,0.0,35.0,0,0,0,0
1623,36,0.0,-0.0,0.0,0.0,36.0,0,0,0,0
1623,37,0.0,-0.0,-0.0,0.0,37.0,0,0,0,0
1623,38,0.0,-0.0,-0.0,0.0,38.0,0,0,0,0
1623,39,0.0,-0.0,-0.0,0.0,39.0,0,0,0,0
1623,40,0.0,-0.0,-0.0,0.0,40.0,0,0,0,0
1623,41,-0.0,-0.0,-0.0,0.0,41.0,0,0,0,0
1623,42,1.0,1.0,-0.0,1.0,0.0,60.50,0,60.50,0
1623,43,1.0,-0.0,0.0,2.0,0.0,0,0,0,0
1623,44,1.0,0.0,-0.0,3.0,0.0,0,0,0,0
1623,45,1.0,-0.0,0.0,4.0,0.0,0,0,0,0
1623,46,1.0,-0.0,0.0,5.0,0.0,0,0,0,0
1623,47,1.0,-0.0,0.0,6.0,0.0,0,0,0,0
1623,48,1.0,-0.0,0.0,7.0,0.0,0,0,0,0
1624,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1624,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
1624,3,1.0,0.0,0.0,203.0,0.0,0,0,0,0
1624,4,1.0,0.0,0.0,204.0,0.0,0,0,0,0
1624,5,1.0,0.0,0.0,205.0,0.0,0,0,0,0
1624,6,1.0,0.0,0.0,206.0,0.0,0,0,0,0
1624,7,1.0,0.0,0.0,207.0,0.0,0,0,0,0
1624,8,1.0,0.0,0.0,208.0,0.0,0,0,0,0
1624,9,1.0,0.0,0.0,209.0,0.0,0,0,0,0
1624,10,1.0,0.0,0.0,210.0,0.0,0,0,0,0
1624,11,1.0,0.0,0.0,211.0,0.0,0,0,0,0
1624,12,1.0,0.0,0.0,212.0,0.0,0,0,0,0
1624,13,1.0,0.0,0.0,213.0,0.0,0,0,0,0
1624,14,1.0,0.0,0.0,214.0,0.0,0,0,0,0
1624,15,1.0,0.0,0.0,215.0,0.0,0,0,0,0
1624,16,1.0,0.0,0.0,216.0,0.0,0,0,0,0
1624,17,1.0,0.0,0.0,217.0,0.0,0,0,0,0
1624,18,1.0,0.0,0.0,218.0,0.0,0,0,0,0
1624,19,1.0,0.0,0.0,219.0,0.0,0,0,0,0
1624,20,1.0,0.0,0.0,220.0,0.0,0,0,0,0
1624,21,1.0,0.0,0.0,221.0,0.0,0,0,0,0
1624,22,1.0,0.0,0.0,222.0,0.0,0,0,0,0
1624,23,1.0,0.0,0.0,223.0,0.0,0,0,0,0
1624,24,1.0,0.0,0.0,224.0,0.0,0,0,0,0
1624,25,1.0,0.0,0.0,225.0,0.0,0,0,0,0
1624,26,1.0,0.0,0.0,226.0,0.0,0,0,0,0
1624,27,1.0,0.0,0.0,227.0,0.0,0,0,0,0
1624,28,1.0,0.0,0.0,228.0,0.0,0,0,0,0
1624,29,1.0,0.0,0.0,229.0,0.0,0,0,0,0
1624,30,1.0,0.0,0.0,230.0,0.0,0,0,0,0
1624,31,1.0,0.0,0.0,231.0,0.0,0,0,0,0
1624,32,1.0,0.0,0.0,232.0,0.0,0,0,0,0
1624,33,1.0,0.0,0.0,233.0,0.0,0,0,0,0
1624,34,1.0,0.0,0.0,234.0,0.0,0,0,0,0
1624,35,1.0,0.0,0.0,235.0,0.0,0,0,0,0
1624,36,1.0,0.0,0.0,236.0,0.0,0,0,0,0
1624,37,1.0,0.0,0.0,237.0,0.0,0,0,0,0
1624,38,1.0,0.0,0.0,238.0,0.0,0,0,0,0
1624,39,1.0,0.0,0.0,239.0,0.0,0,0,0,0
1624,40,1.0,0.0,0.0,240.0,0.0,0,0,0,0
1624,41,1.0,0.0,0.0,241.0,0.0,0,0,0,0
1624,42,1.0,0.0,0.0,242.0,0.0,0,0,0,0
1624,43,1.0,0.0,0.0,243.0,0.0,0,0,0,0
1624,44,1.0,0.0,0.0,244.0,0.0,0,0,0,0
1624,45,1.0,0.0,0.0,245.0,0.0,0,0,0,0
1624,46,1.0,0.0,0.0,246.0,0.0,0,0,0,0
1624,47,1.0,0.0,0.0,247.0,0.0,0,0,0,0
1624,48,1.0,0.0,0.0,248.0,0.0,0,0,0,0
1625,1,1.0,0.0,0.0,201.0,0.0,0,0,0,0
1625,2,1.0,0.0,0.0,202.0,0.0,0,0,0,0
